client_id,client_name,entity_type,industry_sector,region,credit_rating,rating_ordinal,debt_to_equity,interest_coverage,ebitda_margin,annual_sales_m,yield_spread_bps,debt_to_gdp,coupon_rate,yield_to_maturity,remaining_maturity,ead_m,seniority,collateral_type,historic_default,recovery_rate
CORP_610,Apex Technologies,Corporate,Finance,India,A,3,0.65,5.85,0.1982,89.72,,,0.0398,0.0467,7.0,28.43,Senior Secured,Physical Plant,0,0.5174
CORP_611,Nordic Telecom,Corporate,Utilities,India,BB,5,1.76,2.41,0.0947,24.96,,,0.0652,0.0669,9.7,74.42,Senior Unsecured,Unsecured,0,0.4145
CORP_612,Aero Pharmaceuticals,Corporate,Technology,Germany,BBB,4,2.15,6.28,0.2927,58.7,,,0.0474,0.0505,3.6,42.77,Senior Unsecured,Unsecured,0,0.3699
CORP_613,Beacon Ventures,Corporate,Technology,US,BBB,4,1.41,5.28,0.2459,18.81,,,0.0475,0.0549,7.5,69.77,Senior Secured,Physical Plant,0,0.6704
CORP_614,Quantum Utilities,Corporate,Telecom,Germany,BBB,4,0.94,6.37,0.2345,15.66,,,0.0516,0.0591,3.1,16.85,Senior Secured,Financial Collateral,0,0.8848
CORP_615,Nova Ventures,Corporate,Technology,US,AA,2,0.45,9.53,0.3621,8.36,,,0.0318,0.0376,6.9,11.23,Senior Unsecured,Unsecured,0,0.5402
CORP_616,Titan Group,Corporate,Utilities,India,BBB,4,1.69,4.25,0.199,22.56,,,0.0405,0.047,7.5,9.08,Senior Secured,Financial Collateral,0,0.8866
CORP_617,Apex Group,Corporate,Energy,US,BBB,4,1.18,3.69,0.1715,259.74,,,0.0482,0.0529,7.0,14.37,Senior Secured,Financial Collateral,0,0.8033
CORP_618,Apex Pharmaceuticals,Corporate,Utilities,Germany,A,3,0.98,4.51,0.2548,18.93,,,0.0374,0.0444,4.6,50.22,Subordinated,Unsecured,0,0.1639
CORP_619,Crest Enterprises,Corporate,Finance,UK,AA,2,0.35,7.37,0.3223,124.07,,,0.0199,0.0266,7.8,8.38,Senior Unsecured,Unsecured,0,0.4437
CORP_620,Pacific Holdings,Corporate,Telecom,Germany,BBB,4,1.57,6.29,0.1726,147.89,,,0.049,0.0549,3.3,97.07,Senior Secured,Financial Collateral,0,0.949
CORP_621,Titan Pharmaceuticals,Corporate,Utilities,Germany,BBB,4,1.81,3.99,0.1397,5.77,,,0.0483,0.0556,2.7,22.66,Senior Unsecured,Unsecured,0,0.4168
CORP_622,Dynamic Telecom,Corporate,Technology,South Africa,BBB,4,1.13,4.43,0.1964,46.15,,,0.0519,0.0541,5.8,27.08,Senior Secured,Physical Plant,0,0.6413
CORP_623,Vertex Logistics,Corporate,Technology,South Africa,BBB,4,1.76,3.18,0.2871,11.14,,,0.0528,0.0595,1.8,43.7,Senior Secured,Real Estate,0,0.7692
CORP_624,Summit Technologies,Corporate,Utilities,US,A,3,0.85,8.09,0.2745,51.38,,,0.0229,0.0295,3.5,41.31,Subordinated,Unsecured,0,0.138
CORP_625,Quantum Resources,Corporate,Technology,India,BBB,4,1.96,4.18,0.061,490.97,,,0.0501,0.0554,8.2,32.33,Senior Unsecured,Unsecured,0,0.3782
CORP_626,Core Logistics,Corporate,Utilities,Brazil,A,3,0.98,7.7,0.3877,27.16,,,0.0358,0.0404,5.8,76.13,Senior Unsecured,Unsecured,0,0.2964
CORP_627,Pacific Ventures,Corporate,Technology,Brazil,BB,5,2.63,3.37,0.09,287.97,,,0.0611,0.0674,4.3,65.11,Senior Secured,Financial Collateral,0,0.8706
CORP_628,Global Resources,Corporate,Utilities,Germany,B,6,3.65,1.68,-0.0803,42.12,,,0.084,0.0918,8.1,15.39,Senior Secured,Real Estate,1,0.771
CORP_629,Vanguard Logistics,Corporate,Finance,Germany,A,3,1.21,6.55,0.308,51.62,,,0.0376,0.0406,7.0,18.22,Senior Unsecured,Unsecured,0,0.3077
CORP_630,Quantum Industries,Corporate,Telecom,Germany,BBB,4,1.68,4.64,0.2288,70.29,,,0.0587,0.066,9.8,28.24,Senior Unsecured,Financial Collateral,0,0.8533
CORP_631,Core Resources,Corporate,Utilities,South Africa,B,6,5.0,2.07,0.0137,166.71,,,0.0908,0.0946,2.7,126.22,Senior Unsecured,Unsecured,0,0.437
CORP_632,United Logistics,Corporate,Technology,South Africa,CCC/C,7,4.77,-0.77,-0.0929,42.52,,,0.1238,0.1278,3.6,62.18,Senior Secured,Financial Collateral,1,0.8452
CORP_633,Summit Ventures,Corporate,Energy,India,BB,5,1.76,0.96,0.1995,95.78,,,0.0626,0.0678,5.2,210.2,Senior Unsecured,Unsecured,0,0.2476
CORP_634,Vanguard Ventures,Corporate,Utilities,Brazil,A,3,0.87,9.31,0.1765,15.0,,,0.0359,0.0432,7.5,45.89,Senior Secured,Real Estate,0,0.7423
CORP_635,Pacific Enterprises,Corporate,Utilities,US,BBB,4,1.18,3.32,0.0935,92.03,,,0.0535,0.0557,8.9,125.77,Senior Unsecured,Unsecured,0,0.4162
CORP_636,United Services,Corporate,Utilities,Brazil,BB,5,2.13,3.51,0.061,8.53,,,0.0685,0.0768,3.9,134.56,Senior Secured,Real Estate,0,0.7736
CORP_637,Beacon Group,Corporate,Technology,South Africa,A,3,0.64,6.55,0.1997,68.11,,,0.0332,0.0385,2.0,5.0,Subordinated,Unsecured,0,0.1897
CORP_638,Crest Energy,Corporate,Technology,Brazil,BBB,4,1.8,4.27,0.3132,378.48,,,0.0473,0.053,5.0,19.2,Senior Unsecured,Unsecured,0,0.4412
CORP_639,Nova Pharmaceuticals,Corporate,Energy,Brazil,A,3,0.83,8.36,0.2582,44.43,,,0.0335,0.0405,1.0,59.68,Senior Unsecured,Unsecured,0,0.2764
CORP_640,Delta Resources,Corporate,Energy,UK,BBB,4,1.36,6.49,0.2654,24.07,,,0.0495,0.0544,4.1,63.08,Senior Unsecured,Financial Collateral,0,0.8245
CORP_641,Quantum Energy,Corporate,Telecom,Brazil,A,3,0.83,4.99,0.3269,249.4,,,0.0294,0.0363,5.3,34.46,Senior Secured,Real Estate,0,0.7561
CORP_642,Synergy Group,Corporate,Energy,Germany,A,3,1.16,6.8,0.2745,92.49,,,0.0369,0.044,5.4,75.41,Senior Secured,Physical Plant,0,0.5465
CORP_643,United Resources,Corporate,Utilities,US,A,3,0.94,9.41,0.1972,144.81,,,0.0352,0.0416,8.5,18.74,Senior Unsecured,Unsecured,0,0.3789
CORP_644,Synergy Telecom,Corporate,Telecom,UK,B,6,4.69,1.24,-0.0967,26.78,,,0.0882,0.0919,9.6,68.67,Senior Unsecured,Unsecured,1,0.5655
CORP_645,Dynamic Services,Corporate,Energy,India,A,3,0.94,4.32,0.4332,24.51,,,0.0287,0.0324,5.2,14.31,Senior Unsecured,Unsecured,0,0.4153
CORP_646,Beacon Logistics,Corporate,Telecom,UK,A,3,1.39,6.13,0.313,18.21,,,0.0304,0.0376,8.5,9.75,Senior Unsecured,Unsecured,0,0.5192
CORP_647,Apex Technologies,Corporate,Finance,Germany,BBB,4,1.56,6.91,0.1887,81.18,,,0.0549,0.0591,5.9,20.78,Senior Secured,Real Estate,1,0.7541
CORP_648,Aero Industries,Corporate,Utilities,Brazil,BBB,4,1.84,1.45,0.1634,22.81,,,0.0465,0.0512,6.4,26.64,Senior Unsecured,Unsecured,0,0.4818
CORP_649,Nordic Services,Corporate,Telecom,US,BBB,4,1.63,7.3,0.2501,146.93,,,0.0408,0.0434,3.3,51.79,Senior Secured,Real Estate,0,0.7548
CORP_650,United Technologies,Corporate,Telecom,Germany,BB,5,2.61,3.57,0.249,124.41,,,0.0646,0.0723,5.1,45.54,Subordinated,Unsecured,0,0.0141
CORP_651,Beacon Group,Corporate,Technology,India,BBB,4,1.66,6.9,0.1462,19.04,,,0.038,0.0428,4.0,18.24,Senior Secured,Real Estate,0,0.7289
CORP_652,Alpha Energy,Corporate,Technology,Brazil,A,3,0.93,7.22,0.4223,70.61,,,0.0332,0.038,9.1,8.56,Senior Unsecured,Unsecured,0,0.4521
CORP_653,Delta Logistics,Corporate,Utilities,UK,BBB,4,1.4,4.35,0.2537,174.57,,,0.0527,0.0576,4.0,61.37,Senior Unsecured,Unsecured,0,0.369
CORP_654,Dynamic Holdings,Corporate,Telecom,US,B,6,3.37,2.6,0.0019,193.05,,,0.094,0.0986,3.2,30.52,Subordinated,Unsecured,0,0.1467
CORP_655,Core Industries,Corporate,Technology,Brazil,BB,5,3.66,5.07,-0.0198,43.29,,,0.0532,0.0549,6.3,25.46,Senior Secured,Financial Collateral,0,0.8418
CORP_656,Vertex Telecom,Corporate,Finance,India,BB,5,2.67,2.0,0.2016,60.74,,,0.0676,0.068,7.1,15.91,Senior Secured,Financial Collateral,1,0.816
CORP_657,Nordic Logistics,Corporate,Energy,India,B,6,4.61,0.15,0.0998,115.19,,,0.0948,0.0961,8.5,17.03,Senior Secured,Physical Plant,0,0.5669
CORP_658,Quantum Holdings,Corporate,Utilities,US,BBB,4,1.35,4.17,0.1865,74.51,,,0.0438,0.0507,8.3,45.34,Senior Secured,Financial Collateral,0,0.8307
CORP_659,Pacific Logistics,Corporate,Finance,UK,BB,5,2.56,2.09,0.1241,95.83,,,0.0667,0.0717,6.0,12.76,Senior Secured,Financial Collateral,0,0.8986
CORP_660,Aero Technologies,Corporate,Energy,Brazil,AAA,1,0.55,14.17,0.2839,28.97,,,0.0155,0.0213,5.7,21.51,Senior Unsecured,Unsecured,0,0.4389
CORP_661,Synergy Technologies,Corporate,Telecom,India,A,3,0.78,7.56,0.3047,33.49,,,0.0317,0.0347,5.3,146.22,Senior Unsecured,Unsecured,0,0.3653
CORP_662,Helix Industries,Corporate,Technology,South Africa,CCC/C,7,4.32,0.1,-0.087,44.14,,,0.1257,0.1309,7.6,23.94,Senior Unsecured,Unsecured,0,0.2928
CORP_663,Summit Technologies,Corporate,Technology,Brazil,BBB,4,1.67,3.05,0.1661,12.62,,,0.0413,0.0478,1.5,19.06,Subordinated,Unsecured,0,0.1145
CORP_664,Pacific Utilities,Corporate,Telecom,UK,A,3,0.75,5.48,0.2378,79.11,,,0.0396,0.0463,6.9,25.17,Senior Unsecured,Unsecured,0,0.2836
CORP_665,Apex Industries,Corporate,Finance,Germany,BBB,4,1.49,3.0,0.1629,20.01,,,0.0458,0.0499,3.2,309.15,Senior Secured,Financial Collateral,0,0.8743
CORP_666,Nova Utilities,Corporate,Utilities,Brazil,B,6,4.32,0.01,0.0204,35.32,,,0.0925,0.0968,2.8,29.94,Subordinated,Unsecured,1,0.2233
CORP_667,Delta Group,Corporate,Telecom,US,BB,5,2.33,1.81,0.0296,445.51,,,0.0697,0.0695,4.3,26.99,Subordinated,Unsecured,1,0.1544
CORP_668,Core Services,Corporate,Energy,Brazil,BBB,4,1.64,2.94,0.2942,33.7,,,0.0495,0.0548,1.1,25.52,Senior Secured,Real Estate,0,0.7685
CORP_669,Synergy Energy,Corporate,Technology,India,BBB,4,1.35,3.86,0.229,30.11,,,0.0479,0.0525,2.1,33.09,Senior Unsecured,Unsecured,0,0.4444
CORP_670,Apex Telecom,Corporate,Technology,US,A,3,0.64,2.8,0.3837,76.85,,,0.0404,0.0479,5.7,29.77,Subordinated,Unsecured,0,0.1083
CORP_671,Synergy Holdings,Corporate,Telecom,South Africa,BBB,4,1.79,5.56,0.2217,147.52,,,0.0484,0.0523,3.2,71.4,Senior Secured,Real Estate,0,0.8173
CORP_672,United Pharmaceuticals,Corporate,Technology,South Africa,AAA,1,0.2,11.69,0.4499,364.95,,,0.014,0.0182,8.1,17.81,Senior Unsecured,Unsecured,0,0.386
CORP_673,Aero Services,Corporate,Telecom,South Africa,B,6,3.35,2.29,0.0795,10.86,,,0.0944,0.1004,8.6,44.22,Senior Unsecured,Financial Collateral,1,0.8546
CORP_674,Pacific Infrastructure,Corporate,Technology,Brazil,BB,5,2.75,4.34,0.2701,17.52,,,0.0571,0.0614,7.1,27.22,Senior Unsecured,Unsecured,0,0.4738
CORP_675,Vanguard Logistics,Corporate,Finance,India,BB,5,2.06,2.85,0.1334,24.11,,,0.058,0.0592,9.7,21.2,Senior Secured,Real Estate,0,0.8455
CORP_676,Dynamic Technologies,Corporate,Telecom,South Africa,CCC/C,7,5.0,-0.75,0.0385,16.15,,,0.1194,0.124,8.0,65.39,Senior Unsecured,Financial Collateral,1,0.8521
CORP_677,Helix Services,Corporate,Utilities,US,A,3,1.03,5.13,0.3947,9.34,,,0.0316,0.0364,7.7,9.19,Senior Secured,Financial Collateral,0,0.9336
CORP_678,Aero Ventures,Corporate,Telecom,Germany,AAA,1,0.38,10.96,0.3383,117.09,,,0.0227,0.0254,5.1,114.1,Subordinated,Unsecured,0,0.1854
CORP_679,Alpha Logistics,Corporate,Energy,Germany,BBB,4,1.96,5.74,0.3102,62.68,,,0.0429,0.0475,6.1,153.51,Subordinated,Unsecured,0,0.1995
CORP_680,Vertex Energy,Corporate,Energy,South Africa,BBB,4,1.1,3.77,0.2662,57.31,,,0.0525,0.06,5.0,31.78,Senior Unsecured,Unsecured,0,0.4035
CORP_681,Global Energy,Corporate,Telecom,Brazil,BBB,4,2.64,6.27,0.0631,86.98,,,0.0452,0.0494,8.6,13.52,Senior Secured,Physical Plant,0,0.6353
CORP_682,Crest Ventures,Corporate,Energy,US,AA,2,0.78,9.01,0.4117,37.7,,,0.0274,0.0322,9.6,56.38,Senior Secured,Real Estate,0,0.7687
CORP_683,Alpha Enterprises,Corporate,Utilities,Brazil,A,3,1.58,5.36,0.2653,84.05,,,0.0464,0.0499,3.5,22.1,Senior Secured,Real Estate,0,0.7299
CORP_684,Alpha Services,Corporate,Technology,UK,BB,5,2.92,2.36,0.0411,100.6,,,0.0758,0.08,1.3,24.54,Senior Unsecured,Unsecured,0,0.2748
CORP_685,Core Telecom,Corporate,Finance,UK,AA,2,0.38,9.49,0.4673,14.66,,,0.0173,0.0229,4.1,78.3,Senior Unsecured,Unsecured,0,0.4254
CORP_686,Summit Group,Corporate,Technology,UK,A,3,0.56,5.02,0.3906,63.7,,,0.0409,0.0462,5.7,13.09,Senior Unsecured,Financial Collateral,0,0.9315
CORP_687,Synergy Telecom,Corporate,Telecom,US,A,3,0.93,7.95,0.2401,9.22,,,0.0327,0.0386,3.6,13.75,Senior Unsecured,Unsecured,0,0.4909
CORP_688,Core Industries,Corporate,Telecom,US,BBB,4,1.18,3.48,0.2148,500.0,,,0.0437,0.0528,5.4,20.64,Senior Secured,Real Estate,0,0.7681
CORP_689,Crest Industries,Corporate,Utilities,US,BBB,4,1.37,4.14,0.0639,87.22,,,0.0493,0.0544,2.0,31.35,Subordinated,Unsecured,0,0.0763
CORP_690,Summit Services,Corporate,Technology,UK,CCC/C,7,5.0,0.52,-0.0346,273.9,,,0.1221,0.1297,3.8,103.05,Senior Unsecured,Financial Collateral,1,0.9485
CORP_691,Alpha Energy,Corporate,Finance,Brazil,BBB,4,1.86,6.24,0.1026,77.48,,,0.0484,0.0537,6.6,39.77,Senior Secured,Financial Collateral,0,0.8694
CORP_692,Delta Ventures,Corporate,Finance,UK,BB,5,1.95,-0.09,0.1018,150.48,,,0.0693,0.0748,2.9,5.0,Subordinated,Unsecured,0,0.1421
CORP_693,Nova Enterprises,Corporate,Utilities,South Africa,B,6,3.84,-1.87,0.112,265.27,,,0.0844,0.0921,3.8,15.15,Senior Unsecured,Unsecured,0,0.4542
CORP_694,Dynamic Technologies,Corporate,Technology,India,AA,2,0.36,10.58,0.4011,115.33,,,0.0273,0.0298,9.9,19.2,Senior Secured,Financial Collateral,0,0.838
CORP_695,United Telecom,Corporate,Telecom,Germany,B,6,3.08,1.3,0.0707,13.26,,,0.09,0.0962,4.5,113.48,Senior Unsecured,Unsecured,0,0.3932
CORP_696,Synergy Ventures,Corporate,Finance,US,BBB,4,1.72,4.06,0.0927,24.7,,,0.0398,0.0422,3.6,41.01,Senior Secured,Financial Collateral,0,0.863
CORP_697,Nova Group,Corporate,Energy,UK,AA,2,0.55,7.53,0.3238,58.07,,,0.0254,0.0306,7.1,54.59,Senior Secured,Financial Collateral,0,0.852
CORP_698,Vertex Resources,Corporate,Technology,India,BBB,4,1.93,3.24,0.0022,131.08,,,0.0467,0.0524,9.7,40.43,Senior Unsecured,Unsecured,1,0.3235
CORP_699,United Logistics,Corporate,Technology,India,A,3,0.6,10.03,0.3497,500.0,,,0.0369,0.0438,2.7,31.84,Senior Secured,Real Estate,0,0.709
CORP_700,Vertex Resources,Corporate,Energy,South Africa,A,3,0.99,8.68,0.2693,73.69,,,0.0356,0.0406,7.3,62.77,Senior Unsecured,Unsecured,0,0.3703
SOV_001,Kingdom of Solaria,Sovereign,Sovereign,Germany,AA,2,,,,,43.8,0.2659,0.0391,0.0394,2.5,32.84,Senior Unsecured,Unsecured,0,0.3685
SOV_002,Commonwealth of Orion,Sovereign,Sovereign,Germany,A,3,,,,,79.0,0.5658,0.0393,0.0429,2.9,66.33,Senior Unsecured,Unsecured,0,0.4232
SOV_003,Sovereign State of Elysia,Sovereign,Sovereign,US,AA,2,,,,,35.4,0.3564,0.0369,0.0385,1.6,71.16,Senior Unsecured,Unsecured,0,0.4113
SOV_004,Federation of Zenith,Sovereign,Sovereign,US,BBB,4,,,,,176.8,0.7724,0.0527,0.0527,7.3,58.84,Senior Secured,Financial Collateral,0,0.811
SOV_005,United Provinces of Arcadia,Sovereign,Sovereign,US,BBB,4,,,,,240.0,0.8067,0.0565,0.059,4.4,23.59,Subordinated,Unsecured,0,0.2161
SOV_006,Emirate of Al-Jamil,Sovereign,Sovereign,Germany,A,3,,,,,91.6,0.4308,0.0429,0.0442,3.7,62.83,Senior Secured,Financial Collateral,0,0.8956
SOV_007,Republic of Thalassa,Sovereign,Sovereign,South Africa,BBB,4,,,,,212.5,0.7446,0.0544,0.0562,1.0,51.19,Senior Unsecured,Unsecured,0,0.4089
SOV_008,Kingdom of Freya,Sovereign,Sovereign,UK,BBB,4,,,,,202.9,0.5524,0.0548,0.0553,2.7,114.31,Senior Unsecured,Unsecured,0,0.46
SOV_009,Union of Boreas,Sovereign,Sovereign,Germany,A,3,,,,,84.0,0.5676,0.0398,0.0434,6.8,96.99,Senior Secured,Financial Collateral,0,0.7941
SOV_010,Republic of Zephyr,Sovereign,Sovereign,India,CCC/C,7,,,,,1093.2,1.4663,0.1437,0.1443,6.2,30.74,Senior Unsecured,Unsecured,1,0.5269
SOV_011,Empire of Aethelgard,Sovereign,Sovereign,India,BBB,4,,,,,241.6,0.8836,0.0575,0.0592,9.1,73.36,Senior Unsecured,Unsecured,0,0.498
SOV_012,Republic of Kaelen,Sovereign,Sovereign,Germany,BBB,4,,,,,286.3,0.701,0.0627,0.0636,1.9,27.12,Senior Unsecured,Unsecured,0,0.4624
SOV_013,Sovereign Territory of Oakhaven,Sovereign,Sovereign,Brazil,BB,5,,,,,510.1,1.0753,0.082,0.086,3.1,66.68,Senior Unsecured,Unsecured,0,0.3875
SOV_014,Republic of Valoria,Sovereign,Sovereign,UK,AAA,1,,,,,19.4,0.2319,0.0331,0.0369,6.0,15.14,Senior Unsecured,Unsecured,0,0.4854
SOV_015,Federal Republic of Oromia,Sovereign,Sovereign,Brazil,AA,2,,,,,49.2,0.2,0.0373,0.0399,8.0,55.47,Senior Unsecured,Unsecured,0,0.5212
SOV_016,Democratic Republic of Gaea,Sovereign,Sovereign,South Africa,BB,5,,,,,484.8,1.0721,0.0813,0.0835,7.5,93.4,Senior Unsecured,Unsecured,0,0.6067
SOV_017,Kingdom of Hyperborea,Sovereign,Sovereign,Brazil,AA,2,,,,,49.6,0.4219,0.0364,0.04,5.4,71.01,Senior Unsecured,Unsecured,0,0.4551
SOV_018,Republic of Austri,Sovereign,Sovereign,South Africa,AA,2,,,,,40.1,0.3913,0.0362,0.039,7.4,65.28,Senior Unsecured,Unsecured,0,0.4543
SOV_019,State of Vesper,Sovereign,Sovereign,South Africa,A,3,,,,,74.2,0.5626,0.0398,0.0424,9.3,25.08,Senior Unsecured,Unsecured,0,0.4045
SOV_020,Union of Valerius,Sovereign,Sovereign,UK,AA,2,,,,,39.3,0.622,0.0367,0.0389,3.4,157.85,Senior Unsecured,Unsecured,0,0.5303
SOV_021,Republic of Eldoria,Sovereign,Sovereign,Brazil,AA,2,,,,,44.3,0.4628,0.0389,0.0394,6.4,47.06,Senior Unsecured,Unsecured,0,0.5286
SOV_022,Kingdom of Novaria,Sovereign,Sovereign,Germany,A,3,,,,,85.6,0.6938,0.0407,0.0436,3.2,95.33,Senior Unsecured,Unsecured,0,0.5181
SOV_023,Sovereign State of Thaloria,Sovereign,Sovereign,US,B,6,,,,,629.2,1.205,0.0966,0.0979,6.3,175.6,Senior Unsecured,Unsecured,1,0.5589
SOV_024,Federation of Asturia,Sovereign,Sovereign,US,A,3,,,,,90.9,0.5627,0.0431,0.0441,3.6,34.61,Senior Unsecured,Unsecured,0,0.475
SOV_025,Republic of Lysandra,Sovereign,Sovereign,South Africa,AA,2,,,,,44.0,0.4703,0.0376,0.0394,4.0,134.45,Senior Unsecured,Unsecured,0,0.4885
SOV_026,Republic of Patria II,Sovereign,Sovereign,UK,B,6,,,,,638.9,1.0482,0.0968,0.0989,8.5,22.43,Senior Unsecured,Unsecured,0,0.4816
SOV_027,Kingdom of Solaria II,Sovereign,Sovereign,Germany,BB,5,,,,,401.6,0.9024,0.0743,0.0752,4.5,31.24,Senior Unsecured,Unsecured,1,0.4556
SOV_028,Commonwealth of Orion II,Sovereign,Sovereign,Germany,AA,2,,,,,45.2,0.5396,0.0374,0.0395,7.7,92.94,Senior Unsecured,Unsecured,0,0.5925
SOV_029,Sovereign State of Elysia II,Sovereign,Sovereign,US,BBB,4,,,,,189.8,0.7544,0.0519,0.054,8.5,47.4,Senior Unsecured,Unsecured,0,0.5192
SOV_030,Federation of Zenith II,Sovereign,Sovereign,South Africa,B,6,,,,,825.3,1.0712,0.1166,0.1175,2.4,21.1,Senior Unsecured,Unsecured,1,0.5984
SOV_031,United Provinces of Arcadia II,Sovereign,Sovereign,Germany,BBB,4,,,,,214.3,0.7947,0.0531,0.0564,6.5,27.0,Senior Unsecured,Unsecured,0,0.4031
SOV_032,Emirate of Al-Jamil II,Sovereign,Sovereign,South Africa,BB,5,,,,,277.6,0.798,0.0603,0.0628,2.3,61.74,Senior Unsecured,Unsecured,0,0.3785
SOV_033,Republic of Thalassa II,Sovereign,Sovereign,US,BB,5,,,,,287.5,0.8692,0.0626,0.0638,8.1,34.11,Subordinated,Unsecured,0,0.2281
SOV_034,Kingdom of Freya II,Sovereign,Sovereign,Germany,A,3,,,,,88.5,0.4383,0.0425,0.0439,4.9,161.62,Senior Unsecured,Unsecured,0,0.4354
SOV_035,Union of Boreas II,Sovereign,Sovereign,Germany,AA,2,,,,,43.6,0.207,0.0389,0.0394,6.3,82.88,Senior Unsecured,Unsecured,0,0.46
SOV_036,Republic of Zephyr II,Sovereign,Sovereign,US,AA,2,,,,,43.9,0.6646,0.0387,0.0394,2.9,85.21,Subordinated,Unsecured,0,0.1776
SOV_037,Empire of Aethelgard II,Sovereign,Sovereign,South Africa,AAA,1,,,,,17.4,0.2672,0.0358,0.0367,4.4,35.84,Senior Unsecured,Unsecured,0,0.5314
SOV_038,Republic of Kaelen II,Sovereign,Sovereign,UK,CCC/C,7,,,,,886.2,1.5,0.1243,0.1236,3.2,58.26,Subordinated,Unsecured,1,0.2731
SOV_039,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,UK,BBB,4,,,,,266.8,0.7455,0.0605,0.0617,4.1,64.74,Senior Unsecured,Unsecured,0,0.3112
SOV_040,Republic of Valoria II,Sovereign,Sovereign,US,AA,2,,,,,48.7,0.484,0.038,0.0399,5.7,72.58,Senior Unsecured,Unsecured,0,0.2526
SOV_041,Federal Republic of Oromia II,Sovereign,Sovereign,Germany,BBB,4,,,,,210.8,0.897,0.054,0.0561,2.5,30.69,Subordinated,Unsecured,0,0.3301
SOV_042,Democratic Republic of Gaea II,Sovereign,Sovereign,US,BBB,4,,,,,263.2,0.8284,0.0601,0.0613,8.2,32.19,Senior Unsecured,Unsecured,0,0.6831
SOV_043,Kingdom of Hyperborea II,Sovereign,Sovereign,UK,AAA,1,,,,,18.2,0.3499,0.0347,0.0368,4.7,26.48,Senior Unsecured,Unsecured,0,0.2335
SOV_044,Republic of Austri II,Sovereign,Sovereign,US,B,6,,,,,697.0,1.1098,0.1021,0.1047,1.4,138.43,Senior Unsecured,Unsecured,1,0.6005
SOV_045,State of Vesper II,Sovereign,Sovereign,South Africa,A,3,,,,,67.0,0.6731,0.0383,0.0417,3.2,34.65,Senior Unsecured,Unsecured,0,0.4968
SOV_046,Union of Valerius II,Sovereign,Sovereign,India,B,6,,,,,495.9,1.1067,0.084,0.0846,9.5,13.1,Senior Unsecured,Unsecured,0,0.3728
SOV_047,Republic of Eldoria II,Sovereign,Sovereign,Germany,A,3,,,,,103.5,0.6204,0.0431,0.0453,1.7,135.53,Senior Unsecured,Unsecured,0,0.5589
SOV_048,Kingdom of Novaria II,Sovereign,Sovereign,India,B,6,,,,,582.3,1.2626,0.0906,0.0932,7.1,41.9,Senior Unsecured,Unsecured,1,0.4348
SOV_049,Sovereign State of Thaloria II,Sovereign,Sovereign,India,B,6,,,,,737.4,1.0496,0.1064,0.1087,3.6,104.31,Senior Unsecured,Unsecured,1,0.4258
SOV_050,Federation of Asturia II,Sovereign,Sovereign,India,AAA,1,,,,,22.3,0.2426,0.0347,0.0372,1.5,37.24,Senior Unsecured,Unsecured,0,0.3302
SOV_051,Republic of Lysandra II,Sovereign,Sovereign,US,BBB,4,,,,,209.5,0.7682,0.0548,0.056,5.6,75.22,Senior Unsecured,Unsecured,0,0.4317
SOV_052,Republic of Patria II,Sovereign,Sovereign,Brazil,B,6,,,,,819.3,1.1074,0.1156,0.1169,8.0,120.32,Senior Unsecured,Unsecured,1,0.463
SOV_053,Kingdom of Solaria II,Sovereign,Sovereign,US,B,6,,,,,835.9,1.1981,0.117,0.1186,9.8,45.82,Senior Unsecured,Unsecured,0,0.4381
SOV_054,Commonwealth of Orion II,Sovereign,Sovereign,UK,B,6,,,,,806.8,1.2014,0.1125,0.1157,10.0,27.58,Senior Unsecured,Unsecured,0,0.5063
SOV_055,Sovereign State of Elysia II,Sovereign,Sovereign,Brazil,CCC/C,7,,,,,1200.0,1.3981,0.15,0.155,9.8,107.43,Senior Unsecured,Unsecured,1,0.4932
SOV_056,Federation of Zenith II,Sovereign,Sovereign,Brazil,A,3,,,,,116.1,0.4626,0.0438,0.0466,5.3,24.04,Senior Unsecured,Unsecured,0,0.355
SOV_057,United Provinces of Arcadia II,Sovereign,Sovereign,India,A,3,,,,,104.7,0.6535,0.0416,0.0455,9.6,25.23,Senior Unsecured,Unsecured,0,0.601
SOV_058,Emirate of Al-Jamil II,Sovereign,Sovereign,UK,AA,2,,,,,38.5,0.3376,0.0364,0.0388,9.3,13.45,Senior Unsecured,Unsecured,0,0.5071
SOV_059,Republic of Thalassa II,Sovereign,Sovereign,Brazil,A,3,,,,,101.7,0.5212,0.0441,0.0452,9.8,32.4,Senior Unsecured,Unsecured,0,0.5792
SOV_060,Kingdom of Freya II,Sovereign,Sovereign,Brazil,BBB,4,,,,,269.1,0.7766,0.0616,0.0619,8.9,95.19,Senior Unsecured,Unsecured,0,0.3623
SOV_061,Union of Boreas II,Sovereign,Sovereign,UK,AA,2,,,,,57.8,0.432,0.0386,0.0408,7.3,47.71,Senior Unsecured,Unsecured,0,0.4078
SOV_062,Republic of Zephyr II,Sovereign,Sovereign,Brazil,BB,5,,,,,349.0,0.9936,0.0684,0.0699,2.9,26.31,Senior Unsecured,Unsecured,0,0.2979
